"","spoilage_type","scenario","day","mean","sd"
"730","spore","MB_MeanSpoilType_CT","30",6.53629129997924,0.684837141918012
"731","spore","MB_MeanSpoilType_CT","31",6.58093940885952,0.693748191169615
"732","spore","MB_MeanSpoilType_CT","32",6.60989963552458,0.70378378883451
"733","spore","MB_MeanSpoilType_CT","33",6.62893417227107,0.715505053813864
"734","spore","MB_MeanSpoilType_CT","34",6.63667053817393,0.719259495388312
"735","spore","MB_MeanSpoilType_CT","35",6.64087927096482,0.722102673429137
"736","spore","MB_MeanSpoilType_LT","1",-1.51832036218428,0.919206981766702
"737","spore","MB_MeanSpoilType_LT","2",-1.48386669143669,0.937832752688107
"738","spore","MB_MeanSpoilType_LT","3",-1.4131691098335,0.986717521626358
"739","spore","MB_MeanSpoilType_LT","4",-1.31003107236311,1.0672020321287
"740","spore","MB_MeanSpoilType_LT","5",-1.18487149234742,1.18410829455248
"741","spore","MB_MeanSpoilType_LT","6",-1.04341862142022,1.3293521947331
"742","spore","MB_MeanSpoilType_LT","7",-0.884251937370231,1.48371153404184
"743","spore","MB_MeanSpoilType_LT","8",-0.714920556051485,1.62499466805767
"744","spore","MB_MeanSpoilType_LT","9",-0.534900776345452,1.77103191683413
"745","spore","MB_MeanSpoilType_LT","10",-0.343261403294238,1.92417167706472
"746","spore","MB_MeanSpoilType_LT","11",-0.144079556195257,2.05328823337432
"747","spore","MB_MeanSpoilType_LT","12",0.0564709351285601,2.17009613657546
"748","spore","MB_MeanSpoilType_LT","13",0.252654053482982,2.26863808912518
"749","spore","MB_MeanSpoilType_LT","14",0.44575549294762,2.34936523082129
"750","spore","MB_MeanSpoilType_LT","15",0.642807214447477,2.433362053792
"751","spore","MB_MeanSpoilType_LT","16",0.84162197552814,2.51871814047804
"752","spore","MB_MeanSpoilType_LT","17",1.04085377068239,2.60177313114755
"753","spore","MB_MeanSpoilType_LT","18",1.23832669127506,2.68221662142709
"754","spore","MB_MeanSpoilType_LT","19",1.42504605558109,2.74877977592812
"755","spore","MB_MeanSpoilType_LT","20",1.60648630724134,2.80785578186173
"756","spore","MB_MeanSpoilType_LT","21",1.78291122483398,2.85720107108769
"757","spore","MB_MeanSpoilType_LT","22",1.95298597789385,2.90223191517709
"758","spore","MB_MeanSpoilType_LT","23",2.11310577815171,2.93204677879026
"759","spore","MB_MeanSpoilType_LT","24",2.26720841328004,2.95618216943955
"760","spore","MB_MeanSpoilType_LT","25",2.41902234209921,2.97794369455287
"761","spore","MB_MeanSpoilType_LT","26",2.56746052911518,2.99678705718515
"762","spore","MB_MeanSpoilType_LT","27",2.71285125316281,3.0141564977992
"763","spore","MB_MeanSpoilType_LT","28",2.856316452174,3.02527965281198
"764","spore","MB_MeanSpoilType_LT","29",2.99805200613384,3.03579991632586
"765","spore","MB_MeanSpoilType_LT","30",3.13568200230717,3.04623302693363
"766","spore","MB_MeanSpoilType_LT","31",3.26374804237317,3.05082127331978
"767","spore","MB_MeanSpoilType_LT","32",3.38238579503564,3.04716626865801
"768","spore","MB_MeanSpoilType_LT","33",3.49780541092213,3.04181704059161
"769","spore","MB_MeanSpoilType_LT","34",3.60636418248068,3.03371903396566
"770","spore","MB_MeanSpoilType_LT","35",3.70926910258497,3.02463608240764
"771","spore","MB_WorstPPCVSL434_CT","1",-1.51850664014716,0.887581704146583
"772","spore","MB_WorstPPCVSL434_CT","2",-1.46121848904444,0.888593874426298
"773","spore","MB_WorstPPCVSL434_CT","3",-1.30598931751704,0.910755162941818
"774","spore","MB_WorstPPCVSL434_CT","4",-1.12702298559439,0.978162562973744
"775","spore","MB_WorstPPCVSL434_CT","5",-0.871298456904668,1.05934827602167
"776","spore","MB_WorstPPCVSL434_CT","6",-0.491420368439289,1.11067254079216
"777","spore","MB_WorstPPCVSL434_CT","7",-0.0828017321776686,1.17886666053964
"778","spore","MB_WorstPPCVSL434_CT","8",0.325816904083952,1.27479743120486
"779","spore","MB_WorstPPCVSL434_CT","9",0.763994159083993,1.34795665436596
"780","spore","MB_WorstPPCVSL434_CT","10",1.21143575692794,1.42411925419725
"781","spore","MB_WorstPPCVSL434_CT","11",1.66140677526814,1.51125996227182
"782","spore","MB_WorstPPCVSL434_CT","12",2.11490354643883,1.60620804516775
"783","spore","MB_WorstPPCVSL434_CT","13",2.56577520134546,1.70403105688956
"784","spore","MB_WorstPPCVSL434_CT","14",3.00662955727892,1.78584548501973
"785","spore","MB_WorstPPCVSL434_CT","15",3.44686326129789,1.79305117722807
"786","spore","MB_WorstPPCVSL434_CT","16",3.87216823070395,1.72902098598186
"787","spore","MB_WorstPPCVSL434_CT","17",4.27861517274922,1.65487570613934
"788","spore","MB_WorstPPCVSL434_CT","18",4.64940292939043,1.56549461752877
"789","spore","MB_WorstPPCVSL434_CT","19",4.97137150278802,1.45336118031502
"790","spore","MB_WorstPPCVSL434_CT","20",5.24816732321798,1.33094532152153
"791","spore","MB_WorstPPCVSL434_CT","21",5.509337653272,1.21783560945628
"792","spore","MB_WorstPPCVSL434_CT","22",5.75889513720438,1.12288986907594
"793","spore","MB_WorstPPCVSL434_CT","23",5.98574789884939,1.042613653863
"794","spore","MB_WorstPPCVSL434_CT","24",6.17033196853273,0.966299430317014
"795","spore","MB_WorstPPCVSL434_CT","25",6.30991505037381,0.887268549629691
"796","spore","MB_WorstPPCVSL434_CT","26",6.41450083308047,0.816001390976073
"797","spore","MB_WorstPPCVSL434_CT","27",6.48909276949917,0.756348341162841
"798","spore","MB_WorstPPCVSL434_CT","28",6.53930288381699,0.709546756056242
"799","spore","MB_WorstPPCVSL434_CT","29",6.57993386908374,0.683104410252943
"800","spore","MB_WorstPPCVSL434_CT","30",6.61522645224764,0.680686978826606
"801","spore","MB_WorstPPCVSL434_CT","31",6.64062106772605,0.690292275344267
"802","spore","MB_WorstPPCVSL434_CT","32",6.65670251421577,0.699908579155147
"803","spore","MB_WorstPPCVSL434_CT","33",6.66759375987792,0.711505772551613
"804","spore","MB_WorstPPCVSL434_CT","34",6.66851714285714,0.712812956279037
"805","spore","MB_WorstPPCVSL434_CT","35",6.66851714285714,0.712812956279037
"806","spore","MB_WorstPPCVSL434_LT","1",-1.51546840914236,0.888898532480075
"807","spore","MB_WorstPPCVSL434_LT","2",-1.47003984769831,0.903800210763198
"808","spore","MB_WorstPPCVSL434_LT","3",-1.37521821666498,0.94872879298199
"809","spore","MB_WorstPPCVSL434_LT","4",-1.24581717500815,1.03184846447444
"810","spore","MB_WorstPPCVSL434_LT","5",-1.09563275773701,1.1696792589512
"811","spore","MB_WorstPPCVSL434_LT","6",-0.924079444144264,1.35056115459996
"812","spore","MB_WorstPPCVSL434_LT","7",-0.735724674275637,1.53107224489966
"813","spore","MB_WorstPPCVSL434_LT","8",-0.541476234884342,1.65520271607969
"814","spore","MB_WorstPPCVSL434_LT","9",-0.333023002699489,1.77152778872102
"815","spore","MB_WorstPPCVSL434_LT","10",-0.113049440369114,1.88915476802231
"816","spore","MB_WorstPPCVSL434_LT","11",0.11866650093662,2.00572942015105
"817","spore","MB_WorstPPCVSL434_LT","12",0.352357610530036,2.11560763801991
"818","spore","MB_WorstPPCVSL434_LT","13",0.595759084998865,2.21271234004483
"819","spore","MB_WorstPPCVSL434_LT","14",0.843051011105915,2.31611306431573
"820","spore","MB_WorstPPCVSL434_LT","15",1.08547813645503,2.41520945624324
"821","spore","MB_WorstPPCVSL434_LT","16",1.3191994912519,2.50100084150516
"822","spore","MB_WorstPPCVSL434_LT","17",1.54830618159984,2.58064121779222
"823","spore","MB_WorstPPCVSL434_LT","18",1.76366017464273,2.63771951641102
"824","spore","MB_WorstPPCVSL434_LT","19",1.97001321880413,2.68189205931552
"825","spore","MB_WorstPPCVSL434_LT","20",2.16988380664697,2.72250549899172
"826","spore","MB_WorstPPCVSL434_LT","21",2.35761644372538,2.75207667049069
"827","spore","MB_WorstPPCVSL434_LT","22",2.53492505596492,2.77097622225161
"828","spore","MB_WorstPPCVSL434_LT","23",2.71089552856249,2.79200629468099
"829","spore","MB_WorstPPCVSL434_LT","24",2.88686600116006,2.82054516136122
"830","spore","MB_WorstPPCVSL434_LT","25",3.05906253098326,2.8479235898092
"831","spore","MB_WorstPPCVSL434_LT","26",3.22026642849519,2.86593504313
"832","spore","MB_WorstPPCVSL434_LT","27",3.37443511429178,2.88031835406907
"833","spore","MB_WorstPPCVSL434_LT","28",3.51957717942868,2.88898145604476
"834","spore","MB_WorstPPCVSL434_LT","29",3.65295831269686,2.88884190007865
"835","spore","MB_WorstPPCVSL434_LT","30",3.78477291730171,2.88912697337941
"836","spore","MB_WorstPPCVSL434_LT","31",3.91117125683515,2.88846905659894
"837","spore","MB_WorstPPCVSL434_LT","32",4.03084370759869,2.88425600796262
"838","spore","MB_WorstPPCVSL434_LT","33",4.13881157899714,2.87528784004356
"839","spore","MB_WorstPPCVSL434_LT","34",4.23791873859184,2.86297002941745
"840","spore","MB_WorstPPCVSL434_LT","35",4.33352635143379,2.85090178241978
"841","spore","NB_BestPPCVSL436_CT","1",-0.615212915937844,0.892384200149431
"842","spore","NB_BestPPCVSL436_CT","2",-0.586108018386291,0.907842840005964
"843","spore","NB_BestPPCVSL436_CT","3",-0.519071632081733,0.950836577471895
"844","spore","NB_BestPPCVSL436_CT","4",-0.421896653752795,1.02870017680245
"845","spore","NB_BestPPCVSL436_CT","5",-0.306609369377764,1.14384766615498
"846","spore","NB_BestPPCVSL436_CT","6",-0.174962324298395,1.28263004435209
"847","spore","NB_BestPPCVSL436_CT","7",-0.0301476255535316,1.40518400393132
"848","spore","NB_BestPPCVSL436_CT","8",0.127631259718409,1.52586366829081
"849","spore","NB_BestPPCVSL436_CT","9",0.296909010841084,1.64821188089569
"850","spore","NB_BestPPCVSL436_CT","10",0.47489025904395,1.76691791400705
"851","spore","NB_BestPPCVSL436_CT","11",0.660686293983414,1.87644708923513
"852","spore","NB_BestPPCVSL436_CT","12",0.847637547887678,1.97596511932452
"853","spore","NB_BestPPCVSL436_CT","13",1.03624838895483,2.07073451870316
"854","spore","NB_BestPPCVSL436_CT","14",1.22863979677987,2.16552385324526
"855","spore","NB_BestPPCVSL436_CT","15",1.42096794148621,2.25327298383937
"856","spore","NB_BestPPCVSL436_CT","16",1.61146218302382,2.33243228446749
"857","spore","NB_BestPPCVSL436_CT","17",1.79721009829384,2.40153082754428
"858","spore","NB_BestPPCVSL436_CT","18",1.97479878234617,2.45703448524715
"859","spore","NB_BestPPCVSL436_CT","19",2.14609482026838,2.50723379787082
